Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total Time (hrs/day),Calls Duration (hrs/day),Apps Installed Category
37,Female,Pune,Xiaomi,Android,1.8,40.0,60,3.6,5947,2.0,0.1,433,Work,12.463333333333336,4.963333333333334,Low
60,Other,Bangalore,Google Pixel,Android,3.5,29.9,22,3.8,1464,7.2,3.5,1855,Gaming,21.931666666666665,3.931666666666666,Very Low
58,Other,Hyderabad,Realme,iOS,10.2,17.1,171,2.4,9096,6.9,3.9,1037,Work,26.585,3.185,High
31,Female,Chennai,Google Pixel,Android,7.1,2.0,43,3.6,486,2.3,4.0,1650,Social Media,19.676666666666662,2.6766666666666667,Very Low
22,Male,Bangalore,Oppo,Android,4.2,14.3,105,5.9,6058,1.8,1.4,541,Entertainment,13.908333333333337,0.6083333333333333,Medium
55,Male,Ahmedabad,Realme,Android,4.2,33.2,72,4.5,2740,4.4,4.3,1050,Education,21.18333333333333,3.783333333333333,Low
36,Male,Delhi,Apple,Android,4.3,4.7,39,4.3,9153,0.8,4.3,1978,Entertainment,14.488333333333332,0.7883333333333333,Very Low
17,Female,Jaipur,OnePlus,Android,9.2,4.5,180,2.1,376,0.6,1.7,1192,Work,15.186666666666664,1.586666666666667,High
16,Other,Jaipur,Nokia,iOS,3.8,14.8,93,2.0,9113,4.0,4.4,344,Education,14.956666666666669,0.7566666666666666,Low
30,Other,Hyderabad,Apple,Android,3.4,22.9,101,2.4,8992,3.9,0.3,1404,Entertainment,14.551666666666666,4.551666666666667,Low
44,Female,Mumbai,Xiaomi,iOS,3.2,48.5,67,0.9,9011,4.3,4.2,1623,Gaming,13.588333333333336,0.9883333333333332,Low
50,Male,Lucknow,OnePlus,iOS,6.8,15.3,34,1.8,8209,7.2,0.1,804,Education,19.405,3.5050000000000003,Very Low
18,Other,Bangalore,Nokia,Android,11.6,11.3,87,4.1,698,0.9,3.6,506,Entertainment,22.101666666666667,1.9016666666666664,Low
55,Male,Hyderabad,Xiaomi,iOS,11.8,20.7,113,0.5,7581,4.4,2.8,973,Work,24.35333333333334,4.8533333333333335,Medium
28,Other,Kolkata,Nokia,Android,8.6,49.9,59,1.9,4380,5.4,0.6,1553,Work,16.71,0.21,Low
51,Female,Delhi,Xiaomi,Android,5.4,11.7,121,5.1,7735,2.9,1.7,1077,Education,17.083333333333332,1.9833333333333332,Medium
58,Other,Hyderabad,Xiaomi,iOS,6.1,40.7,28,5.4,1614,0.6,2.3,1045,Social Media,19.125,4.725,Very Low
43,Male,Pune,Realme,iOS,10.2,18.2,132,1.2,449,7.4,0.3,122,Education,20.195,1.095,Medium
35,Other,Hyderabad,Apple,iOS,2.6,23.8,143,4.0,4256,3.1,1.5,664,Work,12.081666666666663,0.8816666666666666,Medium
51,Other,Lucknow,Oppo,Android,9.8,1.8,74,4.0,5565,7.6,2.8,1921,Entertainment,24.546666666666667,0.3466666666666667,Low
47,Male,Mumbai,Google Pixel,iOS,2.1,8.5,103,0.7,8474,0.9,0.8,389,Work,7.481666666666667,2.981666666666667,Low
51,Female,Chennai,Apple,iOS,11.4,18.3,72,4.6,4412,6.7,4.5,308,Social Media,28.49833333333333,1.2983333333333331,Low
33,Female,Kolkata,Google Pixel,iOS,5.6,32.2,22,6.0,826,1.6,4.2,744,Entertainment,21.835,4.4350000000000005,Very Low
50,Female,Bangalore,OnePlus,iOS,11.3,22.8,29,5.2,4096,5.8,2.8,1181,Social Media,25.405,0.305,Very Low
25,Female,Jaipur,Xiaomi,Android,10.4,49.9,61,3.5,6983,7.5,4.3,1395,Work,29.468333333333334,3.768333333333333,Low
21,Female,Hyderabad,Google Pixel,Android,7.1,24.4,63,5.6,5826,5.1,1.3,620,Entertainment,20.96,1.86,Low
45,Female,Jaipur,Apple,iOS,7.3,11.7,49,5.9,4228,4.9,2.4,1375,Work,21.485,0.985,Very Low
54,Other,Jaipur,Xiaomi,Android,3.6,12.8,75,2.0,4632,5.4,3.6,1146,Social Media,15.266666666666666,0.6666666666666666,Low
34,Female,Kolkata,Oppo,iOS,10.0,34.2,19,5.2,6650,4.4,3.3,1980,Gaming,27.680000000000003,4.78,Very Low
20,Female,Kolkata,Motorola,Android,8.4,24.9,144,2.4,638,4.7,0.8,1852,Entertainment,20.991666666666667,4.691666666666666,Medium
37,Female,Delhi,OnePlus,iOS,8.1,44.1,62,2.3,9373,3.7,0.3,484,Social Media,17.163333333333334,2.7633333333333336,Low
56,Male,Ahmedabad,Xiaomi,iOS,4.8,48.2,122,1.6,5897,3.1,0.7,377,Work,13.438333333333333,3.2383333333333337,Medium
15,Female,Pune,Google Pixel,Android,4.7,41.1,117,0.5,2080,3.8,0.9,305,Work,11.97,2.07,Medium
37,Female,Kolkata,Apple,iOS,8.3,4.1,135,0.9,8468,6.3,3.9,836,Gaming,20.90833333333333,1.5083333333333333,Medium
39,Male,Delhi,Realme,iOS,2.0,42.1,84,0.8,6728,6.0,2.2,1826,Entertainment,14.375,3.375,Low
26,Female,Ahmedabad,Vivo,Android,9.7,26.6,31,4.4,2652,5.8,3.0,663,Social Media,24.166666666666664,1.2666666666666666,Very Low
44,Female,Kolkata,Realme,Android,2.3,49.4,32,5.3,242,6.9,0.2,926,Education,19.41,4.71,Very Low
48,Female,Delhi,OnePlus,Android,2.2,24.4,196,0.6,3507,5.1,1.4,1984,Gaming,13.431666666666668,4.131666666666667,High
19,Other,Jaipur,Motorola,Android,7.0,30.7,12,1.8,2567,7.4,1.1,1657,Entertainment,18.270000000000003,0.97,Very Low
28,Male,Bangalore,Oppo,Android,1.8,36.0,126,3.8,6839,1.1,1.1,1317,Gaming,8.966666666666665,1.1666666666666667,Medium
42,Male,Bangalore,Samsung,iOS,1.3,9.8,120,3.0,3795,5.9,5.0,1878,Entertainment,15.745,0.545,Medium
28,Male,Bangalore,Nokia,Android,6.4,40.8,179,1.9,4625,3.5,0.7,336,Gaming,14.053333333333333,1.5533333333333337,High
29,Male,Bangalore,Vivo,iOS,3.1,43.5,53,1.2,6573,1.5,3.3,1801,Social Media,9.776666666666666,0.6766666666666666,Very Low
50,Female,Kolkata,Xiaomi,iOS,9.2,8.1,106,0.6,1008,0.6,2.8,1112,Entertainment,15.936666666666666,2.7366666666666664,Medium
26,Female,Kolkata,Nokia,Android,7.5,22.1,100,1.3,7056,4.3,2.0,1883,Entertainment,18.625,3.525,Low
38,Female,Bangalore,Oppo,iOS,4.2,25.2,47,4.6,1159,3.7,4.5,507,Gaming,18.535,1.535,Very Low
16,Other,Ahmedabad,Oppo,Android,7.2,42.0,147,2.3,9796,5.1,3.6,186,Gaming,18.97,0.77,Medium
47,Female,Kolkata,Samsung,iOS,5.6,22.4,91,3.7,5638,4.3,4.7,936,Social Media,23.226666666666667,4.926666666666667,Low
22,Female,Pune,OnePlus,iOS,9.6,37.4,163,3.5,7610,4.7,4.6,1292,Gaming,23.60333333333333,1.2033333333333334,High
26,Female,Bangalore,OnePlus,Android,4.8,21.4,67,4.6,4867,5.0,0.8,807,Entertainment,18.94,3.74,Low
19,Female,Bangalore,Apple,iOS,6.7,49.6,52,3.1,4339,2.8,4.0,1902,Entertainment,17.063333333333336,0.4633333333333333,Very Low
48,Male,Chennai,Apple,iOS,5.0,13.4,195,5.7,7090,6.2,0.0,1802,Entertainment,17.751666666666665,0.8516666666666667,High
34,Other,Pune,Xiaomi,Android,9.4,39.9,58,4.4,2566,7.6,3.6,802,Entertainment,27.218333333333334,2.2183333333333333,Low
54,Female,Kolkata,Google Pixel,Android,9.4,47.5,181,1.1,9972,5.9,2.3,794,Education,20.671666666666667,1.971666666666667,High
22,Other,Delhi,OnePlus,Android,7.8,19.5,150,1.4,2692,1.3,3.9,1598,Education,16.463333333333335,2.063333333333333,Medium
35,Other,Lucknow,Realme,Android,5.4,18.6,113,3.2,5576,4.6,2.4,518,Entertainment,17.991666666666667,2.3916666666666666,Medium
35,Female,Ahmedabad,Samsung,iOS,4.6,25.2,178,3.3,3330,3.3,0.2,1577,Entertainment,15.626666666666663,4.226666666666667,High
51,Other,Kolkata,Oppo,Android,9.4,49.4,176,3.0,3689,3.5,4.2,121,Work,23.69666666666667,3.5966666666666667,High
21,Other,Ahmedabad,Vivo,iOS,11.7,40.0,28,2.1,408,6.5,2.5,1047,Education,26.46333333333333,3.6633333333333336,Very Low
45,Female,Bangalore,Samsung,Android,7.0,27.4,145,2.3,1657,4.0,0.8,1247,Education,17.971666666666668,3.871666666666667,Medium
29,Female,Chennai,Apple,iOS,7.3,27.4,105,5.2,9894,1.9,0.5,705,Work,17.838333333333335,2.938333333333333,Medium
35,Female,Pune,Xiaomi,iOS,8.4,46.7,184,2.8,2423,3.1,2.0,438,Social Media,20.341666666666665,4.041666666666667,High
28,Female,Mumbai,Samsung,Android,4.1,2.0,111,2.2,7700,2.3,1.7,1923,Education,11.23,0.93,Medium
22,Male,Bangalore,OnePlus,Android,8.4,5.7,89,3.7,7674,2.4,1.8,1314,Education,18.44,2.14,Low
15,Other,Hyderabad,Oppo,Android,11.0,36.1,22,2.4,7484,6.6,0.6,1113,Entertainment,20.97,0.37,Very Low
36,Other,Mumbai,Oppo,iOS,4.2,36.1,47,1.9,349,4.8,0.6,1692,Work,12.916666666666664,1.4166666666666667,Very Low
44,Male,Chennai,Nokia,Android,5.6,6.9,153,5.1,6923,3.6,4.2,305,Entertainment,22.69,4.19,High
29,Male,Hyderabad,Motorola,iOS,7.2,22.3,45,2.6,4824,4.7,1.9,571,Work,20.066666666666663,3.6666666666666665,Very Low
58,Male,Hyderabad,Motorola,iOS,9.5,23.7,183,3.6,5330,3.2,4.9,465,Gaming,22.113333333333337,0.9133333333333332,High
51,Female,Hyderabad,Nokia,iOS,6.7,13.3,196,4.1,3136,6.2,3.8,518,Education,23.28833333333333,2.4883333333333337,High
34,Other,Lucknow,Oppo,Android,9.5,15.1,154,2.9,8430,5.2,1.0,1727,Gaming,21.761666666666667,3.161666666666666,High
42,Female,Lucknow,Google Pixel,iOS,7.7,31.1,123,2.9,7844,3.3,4.4,1388,Social Media,21.831666666666663,3.5316666666666667,Medium
38,Female,Delhi,Vivo,Android,7.7,2.0,102,3.7,4382,2.0,3.7,347,Education,21.848333333333336,4.748333333333333,Low
20,Other,Lucknow,Xiaomi,Android,5.1,29.9,131,1.1,8160,4.1,4.4,219,Social Media,18.41,3.71,Medium
36,Female,Hyderabad,Google Pixel,iOS,8.5,22.9,154,5.6,3193,4.6,2.9,332,Entertainment,21.98333333333333,0.3833333333333333,High
53,Male,Kolkata,Vivo,Android,4.1,2.9,78,3.4,9711,2.2,0.3,844,Education,10.173333333333334,0.1733333333333333,Low
60,Other,Delhi,Apple,Android,9.9,11.2,162,4.7,3882,4.8,3.0,1094,Education,23.185,0.785,High
35,Other,Jaipur,Realme,iOS,8.5,19.9,15,4.7,6511,2.2,3.5,1372,Education,19.996666666666663,1.096666666666667,Very Low
23,Female,Chennai,Realme,Android,9.3,27.0,111,3.1,256,2.7,1.3,584,Gaming,21.00166666666667,4.601666666666668,Medium
32,Female,Pune,Samsung,Android,1.6,14.8,198,5.7,6059,6.4,0.6,703,Work,18.391666666666666,4.091666666666667,High
36,Male,Hyderabad,Vivo,iOS,7.9,35.1,191,4.9,4637,4.0,3.4,528,Work,20.46,0.26,High
25,Female,Lucknow,Realme,Android,11.6,33.1,69,3.4,2220,4.7,3.2,1883,Gaming,24.52833333333333,1.6283333333333334,Low
55,Male,Hyderabad,Nokia,Android,11.9,7.3,160,5.0,3745,4.9,1.2,275,Work,26.051666666666662,3.0516666666666667,High
15,Female,Jaipur,Realme,Android,5.0,29.7,84,2.8,1287,1.3,4.0,1756,Gaming,14.763333333333334,1.663333333333333,Low
44,Male,Pune,Motorola,iOS,7.6,43.2,10,4.5,6653,5.9,2.1,805,Work,21.67666666666667,1.5766666666666669,Very Low
48,Female,Ahmedabad,Motorola,iOS,11.7,43.2,179,2.4,6799,0.7,3.5,743,Gaming,22.72333333333333,4.423333333333333,High
27,Other,Mumbai,Motorola,iOS,2.2,49.3,117,5.5,1446,1.9,2.0,1566,Gaming,16.24,4.64,Medium
60,Male,Lucknow,Oppo,iOS,1.4,49.4,81,5.1,898,1.2,0.9,1145,Entertainment,13.33,4.73,Low
24,Other,Ahmedabad,Oppo,Android,7.7,40.7,96,2.0,6450,5.3,0.9,185,Gaming,16.618333333333332,0.7183333333333334,Low
54,Other,Ahmedabad,Google Pixel,iOS,6.4,49.6,89,5.8,4412,1.5,2.9,1010,Education,21.566666666666663,4.966666666666667,Low
48,Female,Kolkata,OnePlus,Android,4.2,23.6,13,5.7,3328,3.0,1.1,251,Work,18.981666666666666,4.9816666666666665,Very Low
35,Male,Pune,Xiaomi,Android,3.7,38.0,193,3.9,4713,6.7,3.1,1258,Gaming,17.78,0.38,High
45,Male,Pune,Motorola,iOS,8.0,7.1,125,3.2,410,1.8,3.0,690,Social Media,18.5,2.5,Medium
45,Other,Kolkata,Google Pixel,iOS,9.3,24.1,126,2.5,2891,3.3,2.1,1689,Work,18.640000000000004,1.4400000000000002,Medium
36,Female,Jaipur,Google Pixel,Android,6.5,9.9,80,4.7,2472,4.8,4.5,1046,Education,20.78,0.28,Low
24,Male,Mumbai,Motorola,Android,6.0,16.0,46,5.8,3062,3.6,0.8,310,Social Media,19.121666666666663,2.921666666666667,Very Low
21,Male,Jaipur,Apple,Android,3.0,24.3,173,1.3,853,1.0,3.9,558,Gaming,11.613333333333332,2.4133333333333336,High
60,Male,Jaipur,Realme,iOS,1.3,37.4,188,2.8,1979,3.7,2.5,1109,Social Media,10.811666666666667,0.5116666666666666,High
27,Other,Hyderabad,Vivo,Android,6.8,27.0,143,1.4,5994,3.4,1.5,1569,Entertainment,16.218333333333334,3.118333333333333,Medium
56,Female,Lucknow,Nokia,iOS,7.0,2.6,100,2.1,8825,4.0,3.6,358,Entertainment,18.488333333333333,1.788333333333333,Low
35,Female,Chennai,Samsung,Android,7.5,35.9,131,1.7,6891,1.0,1.9,1103,Education,12.698333333333332,0.5983333333333333,Medium
43,Other,Lucknow,Motorola,iOS,8.7,37.7,38,2.3,6283,7.0,1.4,998,Gaming,23.24,3.84,Very Low
28,Female,Hyderabad,Xiaomi,iOS,10.4,12.4,98,1.3,8959,7.0,4.8,942,Gaming,28.295,4.795,Low
45,Female,Chennai,Xiaomi,Android,3.9,44.0,64,2.5,1999,1.0,1.2,1700,Social Media,12.306666666666668,3.7066666666666666,Low
39,Male,Jaipur,Motorola,iOS,10.5,31.8,11,5.4,5778,6.0,0.6,727,Education,25.721666666666668,3.2216666666666667,Very Low
35,Male,Kolkata,Motorola,Android,4.4,15.3,17,2.8,3269,1.5,4.2,299,Social Media,17.159999999999997,4.26,Very Low
16,Male,Pune,Samsung,Android,3.4,15.1,169,4.2,8887,7.9,3.4,908,Entertainment,22.205,3.305,High
26,Other,Chennai,Google Pixel,iOS,8.9,36.5,104,5.1,6558,7.6,2.3,1680,Social Media,25.25333333333333,1.3533333333333333,Low
25,Female,Pune,Samsung,Android,9.2,48.8,25,2.6,7800,4.4,0.4,131,Social Media,17.395,0.795,Very Low
28,Other,Hyderabad,Google Pixel,iOS,3.0,42.1,148,2.7,3859,1.0,1.8,573,Social Media,10.02,1.52,Medium
46,Female,Chennai,Samsung,iOS,6.8,3.7,22,0.9,6645,7.0,3.0,1661,Social Media,22.355,4.655,Very Low
26,Other,Delhi,Apple,Android,6.3,5.4,122,4.5,7793,0.9,1.1,972,Gaming,16.89666666666667,4.096666666666667,Medium
23,Female,Kolkata,Apple,iOS,3.2,15.2,79,2.3,9766,2.2,3.7,168,Gaming,12.84,1.4400000000000002,Low
28,Other,Delhi,OnePlus,Android,6.8,48.0,163,1.3,1354,5.4,3.2,1480,Education,18.703333333333333,2.0033333333333334,High
22,Female,Chennai,Oppo,Android,3.8,25.3,48,2.9,5628,3.0,4.7,910,Work,16.055,1.655,Very Low
21,Male,Pune,Apple,Android,7.2,17.5,94,3.2,9406,4.6,1.5,1729,Work,21.08333333333333,4.583333333333333,Low
25,Male,Ahmedabad,Google Pixel,iOS,1.5,2.3,88,2.5,8697,3.7,3.4,1089,Work,15.618333333333332,4.5183333333333335,Low
35,Female,Delhi,Nokia,Android,9.4,27.1,41,5.1,6507,2.4,2.6,1745,Education,21.14333333333333,1.643333333333333,Very Low
39,Female,Kolkata,Samsung,iOS,8.9,33.6,126,3.7,5471,1.1,2.6,1530,Education,19.011666666666667,2.7116666666666664,Medium
24,Male,Jaipur,OnePlus,iOS,6.9,35.0,172,4.0,4470,3.9,2.3,1335,Entertainment,19.09166666666667,1.9916666666666667,High
27,Male,Delhi,Motorola,Android,7.3,21.2,180,5.3,2293,5.4,0.4,368,Education,18.62,0.22,High
15,Male,Hyderabad,Xiaomi,iOS,6.1,10.4,173,3.6,6118,2.6,4.3,849,Social Media,20.51333333333333,3.9133333333333336,High
26,Female,Jaipur,Samsung,iOS,9.8,40.4,116,4.3,5088,7.8,2.1,1196,Gaming,27.96333333333334,3.963333333333333,Medium
33,Female,Kolkata,Oppo,Android,8.6,38.5,195,0.7,3946,0.7,4.2,1725,Work,18.55,4.35,High
41,Female,Ahmedabad,Realme,iOS,2.1,12.6,159,3.2,773,2.2,1.7,1780,Education,12.6,3.4,High
33,Female,Bangalore,Oppo,Android,7.1,7.9,77,4.8,870,1.1,2.5,1639,Entertainment,19.351666666666667,3.8516666666666666,Low
48,Female,Jaipur,Realme,iOS,9.4,45.8,72,1.2,6167,7.2,1.6,303,Social Media,24.21666666666667,4.816666666666666,Low
56,Male,Mumbai,Realme,Android,4.7,45.2,97,2.2,2008,3.5,3.7,1430,Work,17.048333333333336,2.9483333333333333,Low
16,Female,Chennai,Vivo,iOS,8.3,19.5,150,5.3,9003,2.2,2.6,175,Gaming,22.47833333333333,4.078333333333333,Medium
49,Male,Mumbai,Samsung,iOS,6.2,26.6,43,3.9,9529,1.2,3.2,510,Work,17.73,3.23,Very Low
25,Other,Bangalore,Motorola,iOS,1.9,32.4,81,5.8,1356,2.5,1.6,538,Education,15.603333333333332,3.803333333333333,Low
42,Female,Chennai,Realme,iOS,2.8,1.9,101,4.5,1831,7.9,4.7,1668,Entertainment,21.58333333333333,1.6833333333333331,Low
34,Other,Jaipur,Motorola,iOS,2.6,46.3,193,4.8,8442,4.8,4.9,1136,Gaming,20.048333333333336,2.9483333333333333,High
56,Male,Ahmedabad,Realme,Android,6.4,2.5,198,3.8,4888,3.6,3.6,764,Entertainment,19.86,2.46,High
52,Other,Kolkata,Nokia,iOS,11.3,14.3,167,2.9,6553,7.7,1.0,1724,Education,25.03166666666667,2.131666666666667,High
27,Other,Jaipur,Apple,iOS,7.4,41.6,190,5.3,7823,4.0,0.5,789,Entertainment,20.418333333333333,3.2183333333333333,High
54,Female,Hyderabad,Nokia,Android,9.2,7.9,62,1.5,6916,3.4,3.4,1506,Entertainment,21.09166666666667,3.591666666666667,Low
50,Male,Ahmedabad,Xiaomi,Android,9.1,10.9,159,4.7,562,4.3,1.2,546,Gaming,22.846666666666668,3.546666666666667,High
56,Female,Pune,Xiaomi,Android,10.9,22.8,110,4.2,6330,4.0,3.9,1702,Gaming,27.971666666666668,4.971666666666667,Medium
39,Male,Lucknow,Vivo,Android,8.2,2.8,113,1.8,9915,2.9,0.4,163,Social Media,16.57166666666667,3.271666666666667,Medium
22,Male,Ahmedabad,OnePlus,Android,8.0,1.1,28,1.7,3785,4.0,1.9,1422,Social Media,16.085,0.485,Very Low
53,Male,Jaipur,OnePlus,iOS,7.1,37.4,124,2.6,3092,1.4,4.6,1974,Education,16.986666666666665,1.2866666666666666,Medium
53,Female,Chennai,OnePlus,iOS,5.6,11.3,102,4.5,5540,4.3,4.4,1499,Social Media,21.646666666666665,2.8466666666666667,Low
53,Other,Jaipur,Vivo,iOS,7.9,14.3,101,3.7,9178,1.0,4.5,1390,Social Media,20.028333333333336,2.928333333333333,Low
59,Female,Mumbai,Google Pixel,iOS,4.8,15.3,12,2.8,2482,7.3,3.7,1995,Work,19.45333333333333,0.8533333333333334,Very Low
32,Male,Mumbai,Oppo,Android,5.9,31.9,153,2.9,4482,5.2,2.6,1419,Work,18.03166666666667,1.4316666666666669,High
15,Male,Delhi,Vivo,Android,3.6,37.3,118,2.3,1489,7.5,2.3,770,Entertainment,20.685,4.985,Medium
58,Female,Mumbai,Google Pixel,Android,6.8,46.8,75,3.5,1073,4.6,2.5,735,Gaming,18.715,1.3150000000000002,Low
31,Female,Jaipur,OnePlus,iOS,4.1,26.2,156,3.7,8753,6.6,0.1,1897,Social Media,17.701666666666664,3.2016666666666667,High
54,Other,Jaipur,Apple,Android,1.2,11.0,48,2.5,3430,2.1,3.0,1793,Education,8.930000000000001,0.13,Very Low
51,Female,Kolkata,Apple,Android,7.4,45.6,162,1.3,7008,1.5,2.0,1579,Social Media,13.293333333333337,1.0933333333333333,High
18,Other,Hyderabad,Realme,Android,11.7,36.4,18,0.8,4100,3.5,3.3,988,Social Media,23.595,4.295,Very Low
27,Female,Jaipur,Motorola,Android,9.1,22.7,131,5.6,9694,4.2,1.8,1822,Work,20.831666666666667,0.1316666666666666,Medium
51,Male,Delhi,Motorola,iOS,8.0,35.8,188,4.0,987,2.3,3.4,1241,Work,18.611666666666665,0.9116666666666668,High
39,Female,Hyderabad,Realme,Android,2.3,16.1,13,2.9,9651,6.5,4.0,1203,Education,20.641666666666666,4.941666666666666,Very Low
60,Female,Bangalore,Google Pixel,Android,3.4,47.4,68,2.1,5438,4.1,4.0,351,Education,18.546666666666667,4.946666666666667,Low
28,Male,Hyderabad,Apple,Android,7.0,40.2,81,5.1,7388,1.8,0.8,1141,Social Media,15.86,1.16,Low
26,Other,Ahmedabad,Motorola,Android,11.0,18.5,17,2.8,1210,3.2,1.0,1559,Gaming,20.62,2.62,Very Low
50,Female,Jaipur,Xiaomi,iOS,8.0,15.4,10,4.6,5553,3.1,4.1,1183,Entertainment,23.305,3.5050000000000003,Very Low
48,Female,Kolkata,Xiaomi,iOS,10.6,38.7,61,5.8,2352,2.6,1.2,1140,Social Media,20.395,0.1949999999999999,Low
55,Other,Chennai,Vivo,iOS,6.9,42.7,197,2.0,8290,6.4,4.3,438,Education,20.705,1.105,High
33,Female,Chennai,Xiaomi,iOS,9.4,1.2,175,2.9,6905,1.0,1.8,423,Entertainment,18.955,3.855,High
44,Male,Lucknow,Realme,Android,6.7,40.8,50,3.5,5854,4.3,4.4,647,Entertainment,23.71,4.8100000000000005,Very Low
16,Female,Lucknow,Nokia,Android,9.4,6.3,85,0.5,1014,0.6,5.0,228,Entertainment,20.16,4.66,Low
44,Female,Mumbai,Realme,iOS,2.9,30.4,91,3.7,6541,3.3,2.9,1393,Entertainment,17.571666666666665,4.7716666666666665,Low
30,Female,Kolkata,Samsung,Android,1.3,39.7,98,5.4,3644,8.0,3.3,1120,Social Media,20.821666666666665,2.8216666666666668,Low
37,Other,Chennai,Oppo,Android,3.7,18.0,166,4.8,8323,7.9,3.5,1401,Entertainment,21.35833333333333,1.4583333333333333,High
36,Female,Pune,OnePlus,Android,8.8,25.4,87,4.3,1042,2.7,4.4,1076,Education,25.19,4.989999999999999,Low
41,Male,Ahmedabad,Motorola,Android,3.6,32.6,187,5.3,3918,3.7,0.7,281,Gaming,13.69,0.3899999999999999,High
47,Female,Bangalore,Realme,iOS,9.6,1.1,138,1.3,8074,6.7,4.1,1413,Social Media,22.18666666666667,0.4866666666666666,Medium
47,Other,Mumbai,Google Pixel,iOS,7.3,41.2,113,5.9,1351,3.4,1.3,244,Social Media,21.74333333333333,3.843333333333333,Medium
49,Male,Hyderabad,Vivo,Android,10.0,15.6,50,0.5,9885,1.9,2.5,1885,Social Media,16.15,1.25,Very Low
19,Female,Jaipur,Realme,iOS,10.7,4.4,40,1.3,9658,8.0,2.6,1634,Education,27.488333333333337,4.888333333333334,Very Low
39,Other,Chennai,Apple,iOS,5.7,24.6,182,4.6,3927,1.4,0.1,129,Entertainment,14.010000000000002,2.21,High
25,Female,Kolkata,Oppo,Android,10.4,36.4,87,3.1,1621,1.7,2.5,805,Social Media,17.93,0.23,Low
32,Male,Chennai,Nokia,iOS,6.8,40.9,143,0.6,1619,1.8,1.6,628,Gaming,15.59,4.79,Medium
22,Other,Mumbai,Oppo,Android,8.5,11.4,168,4.8,1505,1.7,3.5,451,Entertainment,22.795,4.295,High
58,Other,Hyderabad,Xiaomi,Android,6.3,23.0,171,1.5,4124,3.7,2.6,208,Education,14.245,0.145,High
20,Female,Delhi,Nokia,iOS,2.5,36.7,109,2.4,144,6.0,1.3,644,Social Media,13.330000000000002,1.13,Medium
16,Female,Hyderabad,Nokia,Android,1.5,34.9,188,3.4,3636,2.5,3.5,1026,Education,11.901666666666667,1.0016666666666667,High
32,Other,Lucknow,Samsung,iOS,9.4,47.7,179,2.1,1629,3.1,0.1,188,Work,18.65,3.95,High
36,Female,Ahmedabad,Google Pixel,Android,5.9,4.3,187,1.4,3321,0.5,3.6,402,Education,13.346666666666668,1.9466666666666663,High
24,Male,Ahmedabad,Vivo,Android,9.2,7.1,33,5.7,799,4.7,0.4,362,Entertainment,21.855,1.855,Very Low
49,Female,Hyderabad,Motorola,Android,6.8,2.7,61,2.9,3657,5.8,3.4,1885,Social Media,21.926666666666662,3.0266666666666664,Low
46,Other,Kolkata,Google Pixel,iOS,11.7,49.1,164,5.7,9721,5.7,0.2,1870,Social Media,25.20833333333333,1.9083333333333332,High
52,Female,Pune,Motorola,Android,11.4,27.6,123,5.1,5826,3.7,4.2,1351,Gaming,24.781666666666663,0.3816666666666666,Medium
33,Other,Pune,Google Pixel,iOS,7.1,1.5,87,3.5,1534,5.8,4.3,600,Education,22.316666666666663,1.6166666666666667,Low
56,Female,Lucknow,Apple,iOS,1.1,47.0,75,1.1,7104,0.5,1.4,1124,Gaming,7.01,2.91,Low
37,Other,Hyderabad,Realme,Android,9.0,12.2,182,2.5,4380,7.0,1.4,1156,Education,20.196666666666665,0.2966666666666667,High
54,Female,Lucknow,Google Pixel,iOS,5.7,23.4,157,0.6,4352,5.6,2.9,1921,Work,15.903333333333332,1.1033333333333333,High
53,Male,Mumbai,Motorola,iOS,8.8,40.0,182,5.3,4457,1.1,4.7,565,Entertainment,22.33833333333333,2.438333333333333,High
33,Female,Lucknow,Motorola,iOS,6.2,20.3,118,1.6,9998,1.8,1.1,1102,Work,12.616666666666667,1.9166666666666667,Medium
35,Male,Hyderabad,Xiaomi,iOS,7.2,46.9,117,5.2,4633,6.9,0.1,367,Entertainment,23.660000000000004,4.26,Medium
53,Male,Pune,OnePlus,iOS,4.5,45.5,93,4.8,2984,4.9,1.7,596,Entertainment,19.54833333333333,3.648333333333333,Low
42,Other,Pune,Apple,Android,6.5,2.3,137,3.3,5147,8.0,2.9,1758,Work,24.35,3.65,Medium
26,Male,Jaipur,Realme,Android,5.8,22.4,137,4.4,4936,5.2,1.9,1588,Social Media,21.975,4.675,Medium
59,Male,Kolkata,Realme,iOS,7.9,17.4,160,1.9,877,1.2,0.1,423,Education,15.253333333333334,4.153333333333333,High
18,Other,Mumbai,Apple,Android,1.6,13.7,45,1.9,5086,6.6,2.5,1638,Gaming,15.886666666666668,3.286666666666666,Very Low
54,Male,Lucknow,Samsung,Android,4.7,27.6,31,5.9,4640,6.6,1.3,888,Social Media,22.503333333333337,4.003333333333333,Very Low
54,Other,Ahmedabad,Apple,Android,7.4,37.4,119,4.6,6478,0.8,4.2,572,Gaming,20.135,3.135,Medium
45,Male,Delhi,Oppo,iOS,3.4,33.0,57,1.9,7074,6.8,0.7,171,Education,13.426666666666666,0.6266666666666667,Very Low
